food_code,name,category,sub_category,top_category_raw,calories,protein,carbohydrate,fat,dietary_fiber,vitamin_a,vitamin_b1,vitamin_b2,vitamin_c,vitamin_e,sodium,potassium,calcium,iron,zinc,gross_net_ratio,is_hard_to_weigh,scraped_at
122120,罗氏沼虾,水产,虾,鱼虾蟹贝类,91.0,20.6,0.0,0.8,0.0,,,,0.0,3.17,122.3,318.0,5.0,1.0,1.09,0.4,True,2026-05-04T08:32:40Z
122206,虾仁,水产,虾,鱼虾蟹贝类,199.0,20.8,27.7,0.6,0.0,,,,0.0,,272.6,301.0,81.0,0.4,1.28,1.0,False,2026-05-04T08:32:40Z
122204,虾仁 (红),水产,虾,鱼虾蟹贝类,48.0,10.4,0.0,0.7,0.0,0.0,0.02,,0.0,0.7,272.1,98.0,23.0,0.6,0.62,1.0,False,2026-05-04T08:32:40Z
122301,虾仁肉丸,水产,虾,鱼虾蟹贝类,152.0,4.6,16.7,7.4,0.0,4.0,0.04,,0.0,,429.0,58.0,7.0,0.7,0.5,1.0,False,2026-05-04T08:32:40Z
122205,虾皮,水产,虾,鱼虾蟹贝类,153.0,30.7,2.5,2.2,0.0,19.0,0.14,,0.0,0.92,5057.7,617.0,991.0,6.7,1.93,1.0,False,2026-05-04T08:32:40Z
122201,虾米(海米、虾仁),水产,虾,鱼虾蟹贝类,198.0,43.7,0.0,2.6,0.0,21.0,0.12,,0.0,1.46,4891.9,550.0,555.0,11.0,3.82,1.0,False,2026-05-04T08:32:40Z
122202,虾脑酱,水产,虾,鱼虾蟹贝类,100.0,15.2,0.0,4.3,0.0,,0.29,,0.0,1.78,1790.0,111.0,667.0,8.7,3.65,1.0,False,2026-05-04T08:32:40Z
122114,虾虎,水产,虾,鱼虾蟹贝类,81.0,11.6,4.8,1.7,0.0,,0.04,0.04,0.0,3.18,136.6,132.0,22.0,1.7,3.31,0.32,True,2026-05-04T08:32:40Z
122203,虾酱,水产,虾,鱼虾蟹贝类,112.0,10.8,0.0,7.6,0.0,,0.14,,0.0,3.96,4584.6,196.0,308.0,11.6,1.52,1.0,False,2026-05-04T08:32:40Z
122104,蚓(刺、大头虾),水产,虾,鱼虾蟹贝类,77.0,16.0,0.0,1.4,0.0,,0.03,0.18,0.0,,86.8,181.0,,14.5,0.56,0.14,True,2026-05-04T08:32:40Z
122116,螯虾,水产,虾,鱼虾蟹贝类,93.0,14.8,0.0,3.8,0.0,,0.02,0.18,0.0,4.31,225.2,550.0,85.0,6.4,1.45,0.31,True,2026-05-04T08:32:40Z
122103,长毛对虾(大虾、白露虾),水产,虾,鱼虾蟹贝类,90.0,18.5,3.0,0.4,0.0,45.0,0.03,0.06,0.0,3.52,208.8,386.0,36.0,2.9,1.55,0.65,True,2026-05-04T08:32:40Z
122122,青虾,水产,虾,鱼虾蟹贝类,100.0,23.8,0.2,0.4,0.0,,,,0.0,1.06,277.1,260.0,28.0,0.4,0.91,0.57,True,2026-05-04T08:32:40Z
122111,龙虾,水产,虾,鱼虾蟹贝类,90.0,18.9,1.0,1.1,0.0,0.0,,0.03,0.0,3.58,190.0,257.0,21.0,1.3,2.79,0.46,True,2026-05-04T08:32:40Z
123009,大闸蟹 (母),水产,蟹,鱼虾蟹贝类,156.0,21.0,0.6,7.7,0.0,,,,0.0,6.05,187.8,224.0,15.0,3.2,3.43,0.36,True,2026-05-04T08:32:40Z
123004,梭子蟹,水产,蟹,鱼虾蟹贝类,95.0,15.9,0.9,3.1,0.0,121.0,0.03,0.3,0.0,4.56,481.4,208.0,280.0,2.5,5.5,0.49,True,2026-05-04T08:32:40Z
123307,梭子蟹 (母，蒸),水产,蟹,鱼虾蟹贝类,101.0,24.1,0.0,0.4,0.0,,,,0.0,3.43,394.4,234.0,16.0,0.6,2.86,0.21,True,2026-05-04T08:32:40Z
123306,梭子蟹(公，蒸),水产,蟹,鱼虾蟹贝类,79.0,19.0,0.0,0.2,0.0,,,,0.0,2.23,281.4,234.0,24.0,0.5,2.79,0.28,True,2026-05-04T08:32:40Z
123002,河蟹,水产,蟹,鱼虾蟹贝类,103.0,17.5,2.3,2.6,0.0,389.0,0.06,0.28,0.0,6.09,193.5,181.0,126.0,2.9,3.68,0.42,True,2026-05-04T08:32:40Z
123001,海蟹,水产,蟹,鱼虾蟹贝类,95.0,13.8,4.7,2.3,0.0,30.0,0.01,0.1,0.0,2.99,260.0,232.0,208.0,1.6,3.32,0.55,True,2026-05-04T08:32:40Z
123010,海蟹 (公),水产,蟹,鱼虾蟹贝类,85.0,18.0,2.5,0.3,0.0,,,,0.0,23.34,366.7,309.0,42.0,0.6,3.06,0.25,True,2026-05-04T08:32:40Z
123006,海蟹 (小),水产,蟹,鱼虾蟹贝类,81.0,14.2,3.6,1.1,0.0,0.0,0.03,0.1,0.0,0.58,321.5,370.0,,1.1,3.15,0.42,True,2026-05-04T08:32:40Z
123011,海蟹(母),水产,蟹,鱼虾蟹贝类,64.0,14.2,1.2,0.3,0.0,,,,0.0,2.2,324.1,241.0,107.0,0.3,1.93,0.27,True,2026-05-04T08:32:40Z
123005,蟹肉,水产,蟹,鱼虾蟹贝类,62.0,11.6,1.1,1.2,0.0,,0.03,0.09,0.0,2.91,270.0,214.0,231.0,1.8,2.15,1.0,False,2026-05-04T08:32:40Z
123303,蟹肉 (大闸蟹，公，蒸),水产,蟹,鱼虾蟹贝类,128.0,24.2,0.0,3.4,0.0,,,,0.0,6.9,,312.0,28.0,30.2,5.31,1.0,False,2026-05-04T08:32:40Z
123305,蟹肉 (大闸蟹，母，蒸),水产,蟹,鱼虾蟹贝类,131.0,22.4,0.9,4.2,0.0,,,,0.0,3.12,238.6,285.0,74.0,33.4,4.95,1.0,False,2026-05-04T08:32:40Z
123302,蟹膏 (大闸蟹，蒸),水产,蟹,鱼虾蟹贝类,167.0,15.4,4.4,9.8,0.0,,,,0.0,7.24,386.3,181.0,13.0,37.3,2.62,1.0,False,2026-05-04T08:32:40Z
123301,蟹足棒,水产,蟹,鱼虾蟹贝类,123.0,9.0,,,0.0,5.0,,0.04,0.0,0.63,1242.0,164.0,144.0,0.6,0.72,1.0,False,2026-05-04T08:32:40Z
123304,蟹黄 (大闸蟹，蒸),水产,蟹,鱼虾蟹贝类,255.0,24.0,1.2,17.2,0.0,,,,0.0,23.12,224.3,128.0,5.0,26.6,3.79,1.0,False,2026-05-04T08:32:40Z
123007,锯缘青蟹 (公，鲜),水产,蟹,鱼虾蟹贝类,126.0,16.7,3.1,5.2,0.0,,,,0.0,3.62,240.4,156.0,179.0,11.3,4.67,0.42,True,2026-05-04T08:32:40Z
123008,锯缘青蟹(母，鲜),水产,蟹,鱼虾蟹贝类,155.0,17.3,4.5,7.5,0.0,,,,0.0,3.47,191.8,138.0,199.0,19.9,9.77,0.44,True,2026-05-04T08:32:40Z
123003,锯缘青蟹(青蟹),水产,蟹,鱼虾蟹贝类,80.0,14.6,1.7,1.6,0.0,202.0,0.02,0.39,0.0,2.79,192.9,206.0,228.0,0.9,4.34,0.43,True,2026-05-04T08:32:40Z
124315,六角螺 (鲜),水产,贝,鱼虾蟹贝类,118.0,23.5,,,0.0,,0.1,,0.0,0.39,447.0,,160.0,,,0.07,True,2026-05-04T08:32:40Z
124111,扇贝 (鲜),水产,贝,鱼虾蟹贝类,60.0,11.1,2.6,0.6,0.0,0.0,0.0,0.1,0.0,11.85,339.0,122.0,142.0,7.2,11.69,0.35,True,2026-05-04T08:32:40Z
124112,扇贝(干)(干贝),水产,贝,鱼虾蟹贝类,264.0,55.6,5.1,2.4,0.0,11.0,0.0,0.21,0.0,1.53,306.4,969.0,77.0,5.6,5.05,1.0,False,2026-05-04T08:32:40Z
124313,文蛤(鲜),水产,贝,鱼虾蟹贝类,56.0,9.2,3.2,0.7,0.0,,,,0.0,5.04,456.0,115.0,30.0,17.7,2.32,0.31,True,2026-05-04T08:32:40Z
124601,文蛤丸,水产,贝,鱼虾蟹贝类,211.0,16.2,,,0.0,2.0,0.05,,0.0,,565.0,226.0,21.0,8.4,1.0,1.0,False,2026-05-04T08:32:40Z
124106,河蚌,水产,贝,鱼虾蟹贝类,54.0,10.9,0.7,0.8,0.0,243.0,0.01,0.18,0.0,1.36,17.4,17.0,248.0,26.6,6.23,0.43,True,2026-05-04T08:32:40Z
124107,河蚬(蚬子),水产,贝,鱼虾蟹贝类,47.0,7.0,1.7,1.4,0.0,37.0,0.08,0.13,0.0,0.38,18.4,25.0,39.0,11.4,1.82,0.35,True,2026-05-04T08:32:40Z
124110,泥蚶(血蚶、珠蚶),水产,贝,鱼虾蟹贝类,71.0,10.0,6.0,0.8,0.0,6.0,0.01,0.07,0.0,13.23,354.9,207.0,59.0,11.4,11.59,0.3,True,2026-05-04T08:32:40Z
124309,海蚌 (漳港海蚌，鲜),水产,贝,鱼虾蟹贝类,64.0,9.4,4.9,0.7,0.0,,,,0.0,2.76,650.7,491.0,62.0,7.0,17.41,0.5,True,2026-05-04T08:32:40Z
124308,海蚌 (鲜),水产,贝,鱼虾蟹贝类,51.0,6.9,5.5,0.2,0.0,,,,0.0,2.59,810.9,448.0,86.0,18.9,9.3,0.65,True,2026-05-04T08:32:40Z
124117,海蚌(西施舌),水产,贝,鱼虾蟹贝类,42.0,9.5,0.2,0.3,0.0,10.0,0.0,0.03,0.0,1.51,793.0,159.0,63.0,3.0,2.34,0.47,True,2026-05-04T08:32:40Z
124316,海螺肉 (干),水产,贝,鱼虾蟹贝类,1254.0,0.5,0.0,7.0,191.0,,0.09,,0.0,0.94,1320.0,829.0,276.0,4.5,3.2,1.0,False,2026-05-04T08:32:40Z
124312,牛角江班蛤(鲜)(长带子),水产,贝,鱼虾蟹贝类,49.0,7.1,4.0,0.5,0.0,,,,0.0,4.21,606.1,454.0,43.0,3.2,114.11,0.59,True,2026-05-04T08:32:40Z
124108,牡蛎(海蛎子),水产,贝,鱼虾蟹贝类,73.0,5.3,8.2,2.1,0.0,27.0,0.01,0.13,0.0,0.81,462.1,200.0,131.0,7.1,9.39,1.0,False,2026-05-04T08:32:40Z
124109,生蚝,水产,贝,鱼虾蟹贝类,57.0,10.9,0.0,1.5,0.0,,0.04,0.13,0.0,0.13,270.0,375.0,35.0,5.0,71.2,1.0,False,2026-05-04T08:32:40Z
124306,田螺,水产,贝,鱼虾蟹贝类,60.0,11.0,3.6,0.2,0.0,0.0,0.02,0.19,0.0,0.75,26.0,98.0,1030.0,19.7,2.71,0.26,True,2026-05-04T08:32:40Z
124305,石螺,水产,贝,鱼虾蟹贝类,90.0,12.8,8.2,0.7,0.0,0.0,0.02,0.2,0.0,1.57,13.0,21.0,2458.0,9.0,6.17,0.27,True,2026-05-04T08:32:40Z
124302,红螺,水产,贝,鱼虾蟹贝类,119.0,20.2,7.6,0.9,0.0,50.0,0.0,0.46,0.0,20.7,219.6,179.0,539.0,5.3,3.34,0.55,True,2026-05-04T08:32:40Z
124311,缢蛏(鲜),水产,贝,鱼虾蟹贝类,73.0,8.6,5.6,1.8,0.0,,,,0.0,3.54,133.4,124.0,64.0,21.0,0.72,0.55,True,2026-05-04T08:32:40Z
124103,蛏子,水产,贝,鱼虾蟹贝类,40.0,7.3,2.1,0.3,0.0,59.0,0.02,0.12,0.0,0.59,175.9,140.0,134.0,33.6,2.01,0.57,True,2026-05-04T08:32:40Z
124310,蛏子 (焯),水产,贝,鱼虾蟹贝类,67.0,13.5,1.1,0.9,0.0,,,,0.0,0.45,148.4,195.0,36.0,42.2,2.07,0.52,True,2026-05-04T08:32:40Z
124104,蛏干(蛏子缢、蛏青子),水产,贝,鱼虾蟹贝类,340.0,46.5,27.4,4.9,0.0,20.0,0.07,0.31,0.0,0.41,1175.0,586.0,107.0,88.8,13.63,1.0,False,2026-05-04T08:32:40Z
124206,蛤蜊 (杂色蛤蜊),水产,贝,鱼虾蟹贝类,53.0,7.5,0.7,2.2,0.0,,0.01,0.21,0.0,3.86,494.6,97.0,177.0,12.7,5.13,0.4,True,2026-05-04T08:32:40Z
124204,蛤蜊 (秋蛤剌),水产,贝,鱼虾蟹贝类,89.0,15.6,5.0,0.7,0.0,0.0,0.03,0.2,0.0,17.9,492.3,123.0,177.0,22.0,2.69,0.26,True,2026-05-04T08:32:40Z
124202,蛤蜊 (花蛤),水产,贝,鱼虾蟹贝类,45.0,7.7,2.2,0.6,0.0,23.0,0.0,0.13,0.0,0.51,309.0,235.0,59.0,6.1,1.19,0.46,True,2026-05-04T08:32:40Z
124201x,蛤蜊(代表值),水产,贝,鱼虾蟹贝类,62.0,10.1,2.8,1.1,0.0,21.0,0.01,0.13,0.0,2.41,425.7,140.0,133.0,10.9,2.38,0.39,True,2026-05-04T08:32:40Z
124203,蛤蜊(毛蛤剌)),水产,贝,鱼虾蟹贝类,97.0,15.0,7.1,1.0,0.0,,0.01,0.14,0.0,3.54,363.0,164.0,137.0,15.3,2.29,0.25,True,2026-05-04T08:32:40Z
124205,蛤蜊(沙蛤蜊),水产,贝,鱼虾蟹贝类,56.0,8.9,0.8,1.9,0.0,,0.01,0.01,0.0,2.26,577.7,109.0,111.0,6.5,1.64,0.5,True,2026-05-04T08:32:40Z
124301x,螺(代表值),水产,贝,鱼虾蟹贝类,100.0,15.7,6.6,1.2,0.0,26.0,0.03,0.4,0.0,7.58,153.3,167.0,722.0,7.0,4.6,0.41,True,2026-05-04T08:32:40Z
124304,螺蛳,水产,贝,鱼虾蟹贝类,59.0,7.5,6.0,0.6,0.0,0.0,0.0,0.28,0.0,0.43,252.6,75.0,156.0,1.4,10.27,0.37,True,2026-05-04T08:32:40Z
124314,血蚶 (鲜),水产,贝,鱼虾蟹贝类,51.0,8.2,3.3,0.5,0.0,,,,0.0,3.89,236.3,108.0,234.0,27.3,1.08,0.31,True,2026-05-04T08:32:40Z
124116,贻贝(干)(淡菜、壳菜),水产,贝,鱼虾蟹贝类,355.0,47.8,20.1,9.3,0.0,36.0,0.04,0.32,0.0,7.35,779.0,264.0,157.0,12.5,6.711,1.0,False,2026-05-04T08:32:40Z
124115,贻贝(鲜)(淡菜、壳菜),水产,贝,鱼虾蟹贝类,80.0,11.4,4.7,1.7,0.0,73.0,0.12,0.22,0.0,14.02,451.4,157.0,63.0,6.7,2.47,0.49,True,2026-05-04T08:32:40Z
124105,赤贝,水产,贝,鱼虾蟹贝类,61.0,13.9,0.0,0.6,0.0,0.0,,0.1,0.0,13.22,266.1,153.0,35.0,4.8,11.58,0.34,True,2026-05-04T08:32:40Z
124114,银蚶(蚶子),水产,贝,鱼虾蟹贝类,71.0,12.2,2.3,1.4,0.0,,0.0,0.06,0.0,0.55,280.1,76.0,49.0,7.3,1.64,0.27,True,2026-05-04T08:32:40Z
124307,香海螺,水产,贝,鱼虾蟹贝类,163.0,22.7,10.1,3.5,0.0,,,0.24,0.0,7.17,278.9,333.0,91.0,3.2,2.89,0.59,True,2026-05-04T08:32:40Z
124102,鲍鱼 (干),水产,贝,鱼虾蟹贝类,322.0,54.1,13.7,5.6,0.0,28.0,0.02,0.13,0.0,0.85,2316.2,366.0,143.0,6.8,1.68,1.0,False,2026-05-04T08:32:40Z
